time,lt,rt,rb,w,x,y,z
1541857359141,0,0,0,0.683116,0.28572,-0.279804,-0.611085
1541857359160,0,0,0,0.683264,0.285815,-0.278048,-0.611677
1541857359179,0,0,0,0.683815,0.284584,-0.277892,-0.611706
1541857359203,0,0,0,0.684111,0.283075,-0.279171,-0.611492
1541857359224,0,0,0,0.684105,0.283533,-0.279875,-0.610965
1541857359241,0,0,0,0.683623,0.285538,-0.279761,-0.610623
1541857359260,0,0,0,0.683194,0.285405,-0.2787,-0.611649
1541857359279,0,0,0,0.683485,0.282854,-0.277335,-0.613128
1541857359301,0,0,0,0.683606,0.28187,-0.277262,-0.613479
1541857359321,0,0,0,0.682836,0.28243,-0.277191,-0.61411
1541857359341,0,0,0,0.682422,0.282492,-0.275784,-0.615175
1541857359360,0,0,0,0.682635,0.282907,-0.274763,-0.615204
1541857359382,0,0,0,0.682912,0.284154,-0.276033,-0.613752
1541857359400,0,0,0,0.682635,0.285282,-0.277923,-0.612684
1541857359420,0,0,0,0.68203,0.285877,-0.278525,-0.612807
1541857359443,0,0,0,0.682088,0.285333,-0.277648,-0.613393
1541857359461,0,0,0,0.68241,0.283635,-0.277747,-0.613778
1541857359478,0,0,0,0.682513,0.283534,-0.278974,-0.613152
1541857359502,0,0,0,0.682145,0.28522,-0.279888,-0.612363
1541857359523,0,0,0,0.68193,0.287242,-0.279574,-0.611801
1541857359542,0,0,0,0.681909,0.28742,-0.278752,-0.612116
1541857359562,0,0,0,0.682389,0.285847,-0.278682,-0.612349
1541857359579,0,0,0,0.682002,0.285041,-0.280057,-0.612529
1541857359601,0,0,0,0.681267,0.284523,-0.279941,-0.613639
1541857359622,0,0,0,0.681732,0.283812,-0.277785,-0.614431
1541857359642,0,0,0,0.682267,0.283941,-0.277175,-0.614054
1541857359662,0,0,0,0.681817,0.285338,-0.279583,-0.612812
1541857359687,0,0,0,0.681442,0.28753,-0.281041,-0.611536
1541857359702,0,0,0,0.681537,0.289971,-0.279748,-0.61087
1541857359722,0,0,0,0.681482,0.288784,-0.278429,-0.612096
1541857359744,0,0,0,0.681941,0.283719,-0.277928,-0.614177
1541857359763,0,0,0,0.682877,0.282698,-0.277317,-0.613885
1541857359783,0,0,0,0.683121,0.28596,-0.275564,-0.612891
1541857359805,0,0,0,0.682859,0.287422,-0.272203,-0.614
1541857359823,0,0,0,0.683052,0.286836,-0.268812,-0.615551
1541857359844,0,0,0,0.683156,0.286779,-0.267594,-0.615993
1541857359861,0,0,0,0.683245,0.284782,-0.265345,-0.617791
1541857359878,0,0,0,0.684123,0.282029,-0.262445,-0.619319
1541857359899,0,0,0,0.683725,0.282224,-0.265443,-0.618391
1541857359923,0,0,0,0.681833,0.286401,-0.271652,-0.615858
1541857359941,0,0,0,0.680417,0.2894,-0.273545,-0.615184
1541857359961,0,0,0,0.68103,0.287495,-0.271637,-0.616244
1541857359990,0,0,0,0.681594,0.283757,-0.272616,-0.61692
1541857360006,0,0,0,0.681742,0.281868,-0.27507,-0.616533
1541857360024,0,0,0,0.681644,0.282169,-0.276648,-0.615797
1541857360042,0,0,0,0.68161,0.282588,-0.276681,-0.615628
1541857360060,0,0,0,0.68213,0.28151,-0.275971,-0.615865
1541857360081,0,0,0,0.682714,0.280153,-0.275263,-0.616153
1541857360103,0,0,0,0.683419,0.279625,-0.27339,-0.616445
1541857360123,0,0,0,0.683758,0.281244,-0.272346,-0.615795
1541857360142,0,0,0,0.682633,0.283307,-0.273943,-0.615387
1541857360162,0,0,0,0.681186,0.284759,-0.275964,-0.615419
1541857360180,0,0,0,0.680507,0.285456,-0.276014,-0.615824
1541857360204,0,0,0,0.679788,0.285302,-0.275443,-0.616944
1541857360222,0,0,0,0.679123,0.284834,-0.275229,-0.617988
1541857360246,0,0,0,0.678785,0.28445,-0.275267,-0.618519
1541857360262,0,0,0,0.678881,0.28544,-0.274768,-0.618179
1541857360284,0,0,0,0.679227,0.285866,-0.27444,-0.617748
1541857360301,0,0,0,0.679436,0.286093,-0.275602,-0.616895
1541857360322,0,0,0,0.679708,0.286524,-0.27666,-0.615921
1541857360343,0,0,0,0.680409,0.285687,-0.276255,-0.615718
1541857360361,0,0,0,0.681404,0.283117,-0.274836,-0.616439
1541857360381,0,0,0,0.68239,0.280767,-0.274423,-0.616607
1541857360404,0,0,0,0.682805,0.281829,-0.275888,-0.615007
1541857360424,0,0,0,0.681941,0.285473,-0.277279,-0.613658
1541857360442,0,0,0,0.68127,0.28454,-0.277027,-0.614949
1541857360462,0,0,0,0.681971,0.281871,-0.277761,-0.61507
1541857360479,0,0,0,0.682168,0.282777,-0.281477,-0.612743
1541857360502,0,0,0,0.680996,0.286421,-0.285678,-0.610405
1541857360525,0,0,0,0.678847,0.287539,-0.288621,-0.610888
1541857360540,0,0,0,0.677583,0.287251,-0.287804,-0.612809
1541857360561,0,0,0,0.677317,0.284381,-0.282951,-0.616689
1541857360583,0,0,0,0.679675,0.276876,-0.274521,-0.621304
1541857360604,0,0,0,0.681626,0.273525,-0.27212,-0.621706
1541857360624,0,0,0,0.679797,0.278464,-0.277697,-0.619044
1541857360643,0,0,0,0.676571,0.288677,-0.283562,-0.61523
1541857360662,0,0,0,0.67498,0.295119,-0.282989,-0.614183
1541857360681,0,0,0,0.676705,0.293525,-0.27769,-0.615468
1541857360703,0,0,0,0.679395,0.287934,-0.276425,-0.615713
1541857360726,0,0,0,0.679084,0.284265,-0.282145,-0.615168
1541857360742,0,0,0,0.677018,0.286325,-0.286752,-0.614358
1541857360761,0,0,0,0.675336,0.291079,-0.28582,-0.614409
1541857360781,0,0,0,0.674882,0.289629,-0.280329,-0.618112
1541857360802,0,0,0,0.677693,0.279598,-0.272872,-0.622973
1541857360823,0,0,0,0.682337,0.272476,-0.273237,-0.620896
1541857360842,0,0,0,0.681354,0.27921,-0.283109,-0.614529
1541857360859,0,0,0,0.677962,0.290843,-0.290781,-0.60928
1541857360885,0,0,0,0.675347,0.298226,-0.293355,-0.607379
1541857360902,0,0,0,0.675837,0.29714,-0.291774,-0.608126
1541857360922,0,0,0,0.679734,0.287209,-0.288997,-0.609878
1541857360943,0,0,0,0.6841,0.277218,-0.288905,-0.609664
1541857360960,0,0,0,0.682814,0.277639,-0.292657,-0.609124
1541857360982,0,0,0,0.680197,0.282952,-0.2933,-0.609298
1541857361004,0,0,0,0.678518,0.285193,-0.291145,-0.611156
1541857361025,0,0,0,0.678728,0.284977,-0.288323,-0.612359
1541857361043,0,0,0,0.679353,0.285006,-0.2865,-0.612508
1541857361063,0,0,0,0.678689,0.285471,-0.285043,-0.613707
1541857361084,0,0,0,0.677729,0.28596,-0.283366,-0.615315
1541857361103,0,0,0,0.677797,0.286631,-0.283047,-0.615074
1541857361123,0,0,0,0.677914,0.286724,-0.286154,-0.613462
1541857361142,0,0,0,0.677057,0.286673,-0.290905,-0.612197
1541857361164,0,0,0,0.675921,0.287695,-0.293687,-0.611645
1541857361186,0,0,0,0.675042,0.28985,-0.292572,-0.612132
1541857361203,0,0,0,0.674573,0.286229,-0.286969,-0.616986
1541857361226,0,0,0,0.676407,0.277385,-0.2795,-0.622421
1541857361243,0,0,0,0.679905,0.270952,-0.277957,-0.622135
1541857361261,0,0,0,0.680977,0.271281,-0.284989,-0.617622
1541857361282,0,0,0,0.679713,0.276481,-0.296523,-0.611246
1541857361303,0,0,0,0.67787,0.285676,-0.307586,-0.603549
